utc,node_index,expected_answer,rerun_answer,seconds,fixed_signature,reason,mismatch
2026-05-02T22:47:35+00:00,16434,unsat,unsat,0.175,"12=0,13=1,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:36+00:00,16435,unsat,unsat,0.392,"12=1,13=1,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:36+00:00,16436,unsat,unsat,0.005,"12=2,13=1,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:37+00:00,16437,unsat,unsat,0.948,"12=0,13=2,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:37+00:00,16438,unsat,unsat,0.046,"12=1,13=2,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:37+00:00,16439,unsat,unsat,0.139,"12=2,13=2,14=1,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:38+00:00,16440,unsat,unsat,0.785,"12=0,13=0,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:38+00:00,16441,unsat,unsat,0.611,"12=1,13=0,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:39+00:00,16442,unsat,unsat,0.552,"12=2,13=0,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:39+00:00,16443,unsat,unsat,0.805,"12=0,13=1,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:40+00:00,16444,unsat,unsat,0.059,"12=1,13=1,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:40+00:00,16445,unsat,unsat,0.141,"12=2,13=1,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:40+00:00,16446,unsat,unsat,0.507,"12=0,13=2,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:40+00:00,16447,unsat,unsat,0.227,"12=2,13=2,14=2,15=0,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:41+00:00,16448,unsat,unsat,0.686,"12=0,13=0,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:42+00:00,16449,unsat,unsat,0.759,"12=1,13=0,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:42+00:00,16450,unsat,unsat,0.228,"12=2,13=0,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:42+00:00,16451,unsat,unsat,0.371,"12=0,13=1,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:43+00:00,16452,unsat,unsat,0.998,"12=1,13=1,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:44+00:00,16453,unsat,unsat,0.57,"12=2,13=1,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:44+00:00,16454,unsat,unsat,0.123,"12=0,13=2,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:44+00:00,16455,unsat,unsat,0.064,"12=1,13=2,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:44+00:00,16456,unsat,unsat,0.268,"12=2,13=2,14=0,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:45+00:00,16457,unsat,unsat,0.603,"12=0,13=0,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:47+00:00,16458,unsat,unsat,1.684,"12=1,13=0,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:48+00:00,16459,unsat,unsat,1.004,"12=2,13=0,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:48+00:00,16460,unsat,unsat,0.193,"12=0,13=1,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:49+00:00,16461,unsat,unsat,1.098,"12=1,13=1,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:49+00:00,16462,unsat,unsat,0.021,"12=2,13=1,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:49+00:00,16463,unsat,unsat,0.24,"12=0,13=2,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:49+00:00,16464,unsat,unsat,0.011,"12=1,13=2,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:50+00:00,16465,unsat,unsat,0.193,"12=2,13=2,14=1,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:50+00:00,16466,unsat,unsat,0.336,"12=0,13=0,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:50+00:00,16467,unsat,unsat,0.19,"12=1,13=0,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:50+00:00,16468,unsat,unsat,0.333,"12=2,13=0,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16469,unsat,unsat,0.194,"12=0,13=1,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16470,unsat,unsat,0.178,"12=1,13=1,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16471,unsat,unsat,0.164,"12=2,13=1,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16472,unsat,unsat,0.14,"12=0,13=2,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16473,unsat,unsat,0.033,"12=2,13=2,14=2,15=1,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:51+00:00,16474,unsat,unsat,0.073,"12=0,13=0,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:52+00:00,16475,unsat,unsat,0.523,"12=1,13=0,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:52+00:00,16476,unsat,unsat,0.463,"12=2,13=0,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:52+00:00,16477,unsat,unsat,0.218,"12=0,13=1,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:53+00:00,16478,unsat,unsat,0.724,"12=1,13=1,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:54+00:00,16479,unsat,unsat,0.688,"12=2,13=1,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:54+00:00,16480,unsat,unsat,0.139,"12=0,13=2,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:54+00:00,16481,unsat,unsat,0.273,"12=1,13=2,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:54+00:00,16482,unsat,unsat,0.17,"12=2,13=2,14=0,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:55+00:00,16483,unsat,unsat,0.315,"12=0,13=0,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:56+00:00,16484,unsat,unsat,1.147,"12=1,13=0,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:57+00:00,16485,unsat,unsat,0.705,"12=2,13=0,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:57+00:00,16486,unsat,unsat,0.199,"12=0,13=1,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:57+00:00,16487,unsat,unsat,0.569,"12=1,13=1,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:57+00:00,16488,unsat,unsat,0.017,"12=2,13=1,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16489,unsat,unsat,0.187,"12=0,13=2,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16490,unsat,unsat,0.079,"12=1,13=2,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16491,unsat,unsat,0.205,"12=2,13=2,14=1,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16492,unsat,unsat,0.147,"12=0,13=0,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16493,unsat,unsat,0.236,"12=1,13=0,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16494,unsat,unsat,0.26,"12=2,13=0,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:58+00:00,16495,unsat,unsat,0.062,"12=0,13=1,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:59+00:00,16496,unsat,unsat,0.03,"12=1,13=1,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:59+00:00,16497,unsat,unsat,0.128,"12=2,13=1,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:59+00:00,16498,unsat,unsat,0.034,"12=0,13=2,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:59+00:00,16499,unsat,unsat,0.04,"12=2,13=2,14=2,15=2,16=0,17=0,18=0,19=2,20=2",,0
2026-05-02T22:47:59+00:00,16500,unsat,unsat,0.564,"12=0,13=0,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:00+00:00,16501,unsat,unsat,0.86,"12=1,13=0,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:00+00:00,16502,unsat,unsat,0.277,"12=2,13=0,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:05+00:00,16503,unsat,unsat,4.105,"12=0,13=1,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:06+00:00,16504,unsat,unsat,1.891,"12=1,13=1,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:08+00:00,16505,unsat,unsat,1.761,"12=2,13=1,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:08+00:00,16506,unsat,unsat,0.028,"12=0,13=2,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:08+00:00,16507,unsat,unsat,0.282,"12=1,13=2,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:09+00:00,16508,unsat,unsat,0.352,"12=2,13=2,14=0,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:10+00:00,16509,unsat,unsat,0.749,"12=0,13=0,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:10+00:00,16510,unsat,unsat,0.438,"12=1,13=0,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:10+00:00,16511,unsat,unsat,0.151,"12=2,13=0,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:10+00:00,16512,unsat,unsat,0.066,"12=0,13=1,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:12+00:00,16513,unsat,unsat,1.72,"12=1,13=1,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:12+00:00,16514,unsat,unsat,0.005,"12=2,13=1,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:13+00:00,16515,unsat,unsat,0.854,"12=0,13=2,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:13+00:00,16516,unsat,unsat,0.015,"12=1,13=2,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:13+00:00,16517,unsat,unsat,0.181,"12=2,13=2,14=1,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:14+00:00,16518,unsat,unsat,0.491,"12=0,13=0,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:14+00:00,16519,unsat,unsat,0.153,"12=1,13=0,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:14+00:00,16520,unsat,unsat,0.435,"12=0,13=1,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:14+00:00,16521,unsat,unsat,0.198,"12=1,13=1,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:15+00:00,16522,unsat,unsat,0.694,"12=2,13=1,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:16+00:00,16523,unsat,unsat,0.632,"12=0,13=2,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:27+00:00,16524,unsat,unsat,0.298,"12=1,13=2,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:27+00:00,16525,unsat,unsat,0.049,"12=2,13=2,14=2,15=0,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:27+00:00,16526,unsat,unsat,0.703,"12=0,13=0,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:28+00:00,16527,unsat,unsat,0.506,"12=1,13=0,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:29+00:00,16528,unsat,unsat,1.018,"12=2,13=0,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:31+00:00,16529,unsat,unsat,1.765,"12=0,13=1,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:33+00:00,16530,unsat,unsat,2.737,"12=1,13=1,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:35+00:00,16531,unsat,unsat,1.443,"12=2,13=1,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:36+00:00,16532,unsat,unsat,0.833,"12=0,13=2,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:36+00:00,16533,unsat,unsat,0.023,"12=1,13=2,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:36+00:00,16534,unsat,unsat,0.552,"12=2,13=2,14=0,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:36+00:00,16535,unsat,unsat,0.185,"12=0,13=0,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:37+00:00,16536,unsat,unsat,0.486,"12=1,13=0,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:37+00:00,16537,unsat,unsat,0.162,"12=2,13=0,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:37+00:00,16538,unsat,unsat,0.339,"12=0,13=1,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:38+00:00,16539,unsat,unsat,1.08,"12=1,13=1,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16540,unsat,unsat,0.093,"12=2,13=1,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16541,unsat,unsat,0.168,"12=0,13=2,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16542,unsat,unsat,0.016,"12=1,13=2,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16543,unsat,unsat,0.105,"12=2,13=2,14=1,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16544,unsat,unsat,0.142,"12=0,13=0,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16545,unsat,unsat,0.265,"12=1,13=0,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:39+00:00,16546,unsat,unsat,0.148,"12=2,13=0,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:40+00:00,16547,unsat,unsat,0.362,"12=0,13=1,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:40+00:00,16548,unsat,unsat,0.5,"12=1,13=1,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:41+00:00,16549,unsat,unsat,0.551,"12=2,13=1,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:41+00:00,16550,unsat,unsat,0.17,"12=0,13=2,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:41+00:00,16551,unsat,unsat,0.006,"12=1,13=2,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:41+00:00,16552,unsat,unsat,0.087,"12=2,13=2,14=2,15=1,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:42+00:00,16553,unsat,unsat,0.856,"12=0,13=0,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:43+00:00,16554,unsat,unsat,1.137,"12=1,13=0,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:44+00:00,16555,unsat,unsat,1.121,"12=2,13=0,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:46+00:00,16556,unsat,unsat,1.396,"12=0,13=1,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:48+00:00,16557,unsat,unsat,2.069,"12=1,13=1,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:52+00:00,16558,unsat,unsat,4.747,"12=2,13=1,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:53+00:00,16559,unsat,unsat,1.042,"12=0,13=2,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:54+00:00,16560,unsat,unsat,0.47,"12=1,13=2,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:54+00:00,16561,unsat,unsat,0.103,"12=2,13=2,14=0,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:54+00:00,16562,unsat,unsat,0.292,"12=0,13=0,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:55+00:00,16563,unsat,unsat,0.327,"12=1,13=0,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:55+00:00,16564,unsat,unsat,0.461,"12=2,13=0,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:55+00:00,16565,unsat,unsat,0.301,"12=0,13=1,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:56+00:00,16566,unsat,unsat,1.108,"12=1,13=1,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:56+00:00,16567,unsat,unsat,0.017,"12=2,13=1,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:57+00:00,16568,unsat,unsat,0.203,"12=0,13=2,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:57+00:00,16569,unsat,unsat,0.099,"12=1,13=2,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:57+00:00,16570,unsat,unsat,0.586,"12=2,13=2,14=1,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:58+00:00,16571,unsat,unsat,0.239,"12=0,13=0,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:58+00:00,16572,unsat,unsat,0.202,"12=1,13=0,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:58+00:00,16573,unsat,unsat,0.296,"12=2,13=0,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:59+00:00,16574,unsat,unsat,0.885,"12=0,13=1,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:48:59+00:00,16575,unsat,unsat,0.351,"12=1,13=1,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:00+00:00,16576,unsat,unsat,0.475,"12=2,13=1,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:00+00:00,16577,unsat,unsat,0.264,"12=0,13=2,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:00+00:00,16578,unsat,unsat,0.007,"12=1,13=2,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:00+00:00,16579,unsat,unsat,0.228,"12=2,13=2,14=2,15=2,16=1,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:01+00:00,16580,unsat,unsat,0.964,"12=0,13=0,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:02+00:00,16581,unsat,unsat,0.401,"12=1,13=0,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:02+00:00,16582,unsat,unsat,0.336,"12=2,13=0,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:03+00:00,16583,unsat,unsat,1.057,"12=0,13=1,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:04+00:00,16584,unsat,unsat,0.936,"12=1,13=1,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:05+00:00,16585,unsat,unsat,0.606,"12=2,13=1,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:06+00:00,16586,unsat,unsat,0.94,"12=0,13=2,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:06+00:00,16587,unsat,unsat,0.284,"12=1,13=2,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:06+00:00,16588,unsat,unsat,0.223,"12=2,13=2,14=0,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:07+00:00,16589,unsat,unsat,0.627,"12=0,13=0,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:07+00:00,16590,unsat,unsat,0.167,"12=1,13=0,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:07+00:00,16591,unsat,unsat,0.292,"12=2,13=0,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:08+00:00,16592,unsat,unsat,1.229,"12=0,13=1,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:09+00:00,16593,unsat,unsat,0.407,"12=1,13=1,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:09+00:00,16594,unsat,unsat,0.005,"12=2,13=1,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:10+00:00,16595,unsat,unsat,1.316,"12=0,13=2,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:10+00:00,16596,unsat,unsat,0.062,"12=1,13=2,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:11+00:00,16597,unsat,unsat,0.616,"12=2,13=2,14=1,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:11+00:00,16598,unsat,unsat,0.304,"12=0,13=0,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:11+00:00,16599,unsat,unsat,0.381,"12=2,13=0,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:12+00:00,16600,unsat,unsat,0.59,"12=0,13=1,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:12+00:00,16601,unsat,unsat,0.088,"12=1,13=1,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:12+00:00,16602,unsat,unsat,0.222,"12=2,13=1,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:13+00:00,16603,unsat,unsat,0.192,"12=0,13=2,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:13+00:00,16604,unsat,unsat,0.011,"12=1,13=2,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:13+00:00,16605,unsat,unsat,0.1,"12=2,13=2,14=2,15=0,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:13+00:00,16606,unsat,unsat,0.597,"12=0,13=0,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:14+00:00,16607,unsat,unsat,0.357,"12=1,13=0,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:14+00:00,16608,unsat,unsat,0.402,"12=2,13=0,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:15+00:00,16609,unsat,unsat,0.984,"12=0,13=1,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:16+00:00,16610,unsat,unsat,1.438,"12=1,13=1,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:17+00:00,16611,unsat,unsat,1.023,"12=2,13=1,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:18+00:00,16612,unsat,unsat,0.855,"12=0,13=2,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:22+00:00,16613,unsat,unsat,3.491,"12=1,13=2,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:22+00:00,16614,unsat,unsat,0.251,"12=2,13=2,14=0,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:22+00:00,16615,unsat,unsat,0.138,"12=0,13=0,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:23+00:00,16616,unsat,unsat,0.311,"12=1,13=0,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:23+00:00,16617,unsat,unsat,0.113,"12=2,13=0,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:23+00:00,16618,unsat,unsat,0.266,"12=0,13=1,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:23+00:00,16619,unsat,unsat,0.531,"12=1,13=1,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:23+00:00,16620,unsat,unsat,0.026,"12=2,13=1,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16621,unsat,unsat,0.33,"12=0,13=2,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16622,unsat,unsat,0.045,"12=1,13=2,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16623,unsat,unsat,0.042,"12=2,13=2,14=1,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16624,unsat,unsat,0.35,"12=0,13=0,14=2,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16625,unsat,unsat,0.013,"12=2,13=0,14=2,15=1,16=2,17=0,18=0,19=2,20=2",,0
2026-05-02T22:49:24+00:00,16626,unsat,unsat,0.129,"12=0,13=1,14=2,15=1,16=2,17=0,18=0,19=2,20=2",,0
